2.39 0.681038 0.633702 0.700316 -0.73547 -0.757707 -0.666797 -0.661168 -0.223387 -0.7292
2.4 0.67365 0.626114 0.693612 -0.74204 -0.759926 -0.674111 -0.652781 -0.220431 -0.733637
2.41 0.666197 0.618504 0.686834 -0.748526 -0.762116 -0.68147 -0.644393 -0.217476 -0.738073
2.42 0.65868 0.610872 0.679982 -0.754928 -0.764276 -0.688872 -0.636006 -0.214521 -0.742509
2.43 0.651099 0.603218 0.673056 -0.761246 -0.766406 -0.69632 -0.627619 -0.211565 -0.746945
2.44 0.643456 0.595544 0.666056 -0.76748 -0.768507 -0.703811 -0.619232 -0.20861 -0.751382
2.45 0.63575 0.587848 0.65898 -0.77363 -0.770578 -0.711347 -0.610845 -0.205654 -0.755818
2.46 0.627983 0.580132 0.651829 -0.779697 -0.77262 -0.718928 -0.602457 -0.202699 -0.760254
2.47 0.620156 0.572396 0.644601 -0.785679 -0.774632 -0.726552 -0.59407 -0.199744 -0.764691
2.48 0.61227 0.56464 0.637298 -0.791578 -0.776615 -0.734222 -0.585683 -0.196788 -0.769127
2.49 0.604325 0.556864 0.629917 -0.797393 -0.778568 -0.741935 -0.577296 -0.193833 -0.773563
2.5 0.596322 0.549068 0.622459 -0.803124 -0.780492 -0.749693 -0.568909 -0.190877 -0.778
2.51 0.588263 0.541254 0.614923 -0.808771 -0.782386 -0.757495 -0.560521 -0.187922 -0.782436
2.52 0.580147 0.533421 0.607309 -0.814335 -0.78425 -0.765342 -0.552134 -0.184966 -0.786872
2.53 0.571976 0.525569 0.599616 -0.819814 -0.786085 -0.773232 -0.543747 -0.182011 -0.791308
2.54 0.563751 0.517699 0.591844 -0.825209 -0.78789 -0.781168 -0.53536 -0.179056 -0.795745
2.55 0.555472 0.509811 0.583992 -0.830521 -0.789666 -0.789147 -0.526973 -0.1761 -0.800181
2.56 0.547141 0.501906 0.576061 -0.835749 -0.791412 -0.797171 -0.518585 -0.173145 -0.804617
2.57 0.538758 0.493983 0.568049 -0.840893 -0.793129 -0.80524 -0.510198 -0.170189 -0.809054
2.58 0.530323 0.486043 0.559956 -0.845953 -0.794816 -0.813352 -0.501811 -0.167234 -0.81349
2.59 0.521839 0.478087 0.551782 -0.850929 -0.796474 -0.821509 -0.493424 -0.164279 -0.817926
2.6 0.513305 0.470114 0.543525 -0.855821 -0.798102 -0.829711 -0.485036 -0.161323 -0.822363
2.61 0.504723 0.462125 0.535187 -0.86063 -0.7997 -0.837957 -0.476649 -0.158368 -0.826799
